 Hemisphere(NH=1_SH=2)  Month   Pressure    CO_Climatology
           2          10   47.1879997       1.65100005E-08
           2          10   51.5279999       1.64400014E-08
           2          10   56.1259995       1.66419998E-08
           2          10   60.9889984       1.72530008E-08
           2          10   66.1250000       1.84570013E-08
           2          10   71.5400009       2.05349995E-08
           2          10   77.2399979       2.28119994E-08
           2          10   83.2310028       2.55660009E-08
           2          10   89.5199966       2.83170003E-08
           2          10   96.1139984       3.13889998E-08
           2          10   103.016998       3.43869999E-08
           2          10   110.237000       3.78080003E-08
           2          10   117.777000       4.12350012E-08
           2          10   125.646004       4.45790000E-08
           2          10   133.845993       4.78499977E-08
           2          10   142.384995       5.10480014E-08
           2          10   151.266006       5.38440013E-08
           2          10   160.496002       5.65390010E-08
           2          10   170.078003       5.92169975E-08
           2          10   180.018005       6.20499989E-08
           2          10   190.320007       6.48270060E-08
           2          10   200.988998       6.77259990E-08
           2          10   212.028000       7.09789987E-08
           2          10   223.440994       7.41699964E-08
           2          10   235.233994       7.71919986E-08
           2          10   247.408005       7.98310040E-08
           2          10   259.968994       8.24219981E-08
           2          10   272.919006       8.48759996E-08
           2          10   286.261993       8.64660024E-08
           2          10   300.000000       8.80010020E-08
           2          10   314.136993       8.94840042E-08
           2          10   328.674988       9.06509996E-08
           2          10   343.618011       9.16240026E-08
           2          10   358.966003       9.25519998E-08
           2          10   374.723999       9.32730018E-08
           2          10   390.893005       9.38849993E-08
           2          10   407.473999       9.44229939E-08
           2          10   424.470001       9.48570005E-08
           2          10   441.881989       9.52770023E-08
           2          10   459.712006       9.56519983E-08
           2          10   477.960999       9.60130038E-08
           2          10   496.630005       9.63470015E-08
           2          10   515.719971       9.66919984E-08
           2          10   535.231995       9.71149987E-08
           2          10   555.166992       9.75479963E-08
           2          10   575.525024       9.80210046E-08
           2          10   596.306030       9.84820048E-08
           2          10   617.510986       9.89759954E-08
           2          10   639.140015       9.93960043E-08
           2          10   661.192017       9.97969991E-08
           2          10   683.666992       1.00231006E-07
           2          10   706.565002       1.00700994E-07
           2          10   729.885986       1.01223002E-07
           2          10   753.627991       1.01924002E-07
           2          10   777.789978       1.02755997E-07
           2          10   802.370972       1.03815999E-07
           2          10   827.370972       1.04893999E-07
           2          10   852.788025       1.06563000E-07
           2          10   878.619995       1.08531999E-07
           2          10   904.866028       1.09573001E-07
           2          10   931.523987       1.10948996E-07
           2          10   958.591003       1.12305997E-07
           2          10   986.067017       1.13626001E-07
           2          10   1013.94800       1.14875000E-07
           2          10   1042.23206       1.16079001E-07
           2          10   1070.91699       1.17347000E-07
           2          10   1100.00000       1.18678003E-07
           2          11   1.60000008E-02   1.75132197E-06
           2          11   3.79999988E-02   6.52200015E-07
           2          11   7.69999996E-02   3.13632995E-07
           2          11  0.136999995       1.98205996E-07
           2          11  0.224000007       1.32750003E-07
           2          11  0.344999999       9.31949984E-08
           2          11  0.505999982       6.91480011E-08
           2          11  0.713999987       5.57100002E-08
           2          11  0.975000024       4.52350015E-08
           2          11   1.29700005       3.73860018E-08
           2          11   1.68700004       3.29690018E-08
           2          11   2.15300012       2.95830009E-08
           2          11   2.70099998       2.69970002E-08
           2          11   3.33999991       2.49689993E-08
           2          11   4.07700014       2.34330013E-08
           2          11   4.92000008       2.21250005E-08
           2          11   5.87799978       2.10480007E-08
           2          11   6.95699978       2.02579997E-08
           2          11   8.16499996       1.96700007E-08
           2          11   9.51200008       1.92830001E-08
           2          11   11.0039997       1.90199998E-08
           2          11   12.6490002       1.88279987E-08
           2          11   14.4560003       1.87110007E-08
           2          11   16.4319992       1.86179996E-08
           2          11   18.5849991       1.85359994E-08
           2          11   20.9220009       1.84579996E-08
           2          11   23.4529991       1.83330009E-08
           2          11   26.1830006       1.81569995E-08
           2          11   29.1210003       1.78840001E-08
           2          11   32.2739983       1.75020016E-08
           2          11   35.6510010       1.71320007E-08
           2          11   39.2570000       1.67950009E-08
           2          11   43.0999985       1.65520007E-08
           2          11   47.1879997       1.63719989E-08
           2          11   51.5279999       1.63300005E-08
           2          11   56.1259995       1.65930008E-08
           2          11   60.9889984       1.73150010E-08
           2          11   66.1250000       1.85669986E-08
           2          11   71.5400009       2.06010000E-08
           2          11   77.2399979       2.27910011E-08
           2          11   83.2310028       2.53679993E-08
           2          11   89.5199966       2.79419989E-08
           2          11   96.1139984       3.08160004E-08
           2          11   103.016998       3.36199975E-08
           2          11   110.237000       3.66090021E-08
           2          11   117.777000       3.95730027E-08
           2          11   125.646004       4.24480007E-08
           2          11   133.845993       4.52359998E-08
           2          11   142.384995       4.79630025E-08
           2          11   151.266006       5.05899997E-08
           2          11   160.496002       5.31570024E-08
           2          11   170.078003       5.57419995E-08
           2          11   180.018005       5.86339972E-08
           2          11   190.320007       6.14680005E-08
           2          11   200.988998       6.44680043E-08
           2          11   212.028000       6.79290011E-08
           2          11   223.440994       7.13230008E-08
           2          11   235.233994       7.46169988E-08
           2          11   247.408005       7.77149936E-08
           2          11   259.968994       8.07570046E-08
           2          11   272.919006       8.36559977E-08
           2          11   286.261993       8.56960014E-08
           2          11   300.000000       8.76690009E-08
           2          11   314.136993       8.95749963E-08
           2          11   328.674988       9.11070046E-08
           2          11   343.618011       9.24169967E-08
           2          11   358.966003       9.36679996E-08
           2          11   374.723999       9.46460048E-08
           2          11   390.893005       9.54879980E-08
           2          11   407.473999       9.62320001E-08
           2          11   424.470001       9.68449996E-08
           2          11   441.881989       9.74380043E-08
           2          11   459.712006       9.79770007E-08
           2          11   477.960999       9.85009976E-08
           2          11   496.630005       9.89919968E-08
           2          11   515.719971       9.94879983E-08
           2          11   535.231995       1.00042996E-07
           2          11   555.166992       1.00615999E-07
           2          11   575.525024       1.01232999E-07
           2          11   596.306030       1.01875003E-07
           2          11   617.510986       1.02594001E-07
           2          11   639.140015       1.03268995E-07
           2          11   661.192017       1.03973001E-07
           2          11   683.666992       1.04738000E-07
           2          11   706.565002       1.05542000E-07
           2          11   729.885986       1.06393998E-07
           2          11   753.627991       1.07410003E-07
           2          11   777.789978       1.08550999E-07
           2          11   802.370972       1.09851001E-07
           2          11   827.370972       1.11247004E-07
           2          11   852.788025       1.13323999E-07
           2          11   878.619995       1.15916997E-07
           2          11   904.866028       1.17218001E-07
           2          11   931.523987       1.18992993E-07
           2          11   958.591003       1.20734995E-07
           2          11   986.067017       1.22410000E-07
           2          11   1013.94800       1.23986993E-07
           2          11   1042.23206       1.25553996E-07
           2          11   1070.91699       1.27155005E-07
           2          11   1100.00000       1.28791001E-07
           2          12   1.60000008E-02   1.75132197E-06
           2          12   3.79999988E-02   6.52200015E-07
           2          12   7.69999996E-02   3.13632995E-07
           2          12  0.136999995       1.98205996E-07
           2          12  0.224000007       1.32750003E-07
           2          12  0.344999999       9.31949984E-08
           2          12  0.505999982       6.91480011E-08
           2          12  0.713999987       5.57100002E-08
           2          12  0.975000024       4.52350015E-08
           2          12   1.29700005       3.73860018E-08
           2          12   1.68700004       3.29690018E-08
           2          12   2.15300012       2.95830009E-08
           2          12   2.70099998       2.70150000E-08
           2          12   3.33999991       2.50470009E-08
           2          12   4.07700014       2.35879991E-08
           2          12   4.92000008       2.23530012E-08
           2          12   5.87799978       2.13400000E-08
           2          12   6.95699978       2.06020001E-08
           2          12   8.16499996       2.00519992E-08
           2          12   9.51200008       1.96850003E-08
           2          12   11.0039997       1.94279988E-08
           2          12   12.6490002       1.92280005E-08
           2          12   14.4560003       1.90759994E-08
           2          12   16.4319992       1.89169995E-08
           2          12   18.5849991       1.87640001E-08
           2          12   20.9220009       1.86110007E-08
           2          12   23.4529991       1.84019999E-08
           2          12   26.1830006       1.81550011E-08
           2          12   29.1210003       1.78180013E-08
           2          12   32.2739983       1.73850001E-08
           2          12   35.6510010       1.69890004E-08
           2          12   39.2570000       1.66320007E-08
           2          12   43.0999985       1.63980012E-08
           2          12   47.1879997       1.62520006E-08
           2          12   51.5279999       1.62959992E-08
           2          12   56.1259995       1.67219998E-08
           2          12   60.9889984       1.77250001E-08
           2          12   66.1250000       1.92070004E-08
           2          12   71.5400009       2.14020002E-08
           2          12   77.2399979       2.36780000E-08
           2          12   83.2310028       2.61900013E-08
           2          12   89.5199966       2.86439992E-08
           2          12   96.1139984       3.10750004E-08
           2          12   103.016998       3.34459997E-08
           2          12   110.237000       3.58170027E-08
           2          12   117.777000       3.81450000E-08
           2          12   125.646004       4.04640019E-08
           2          12   133.845993       4.27910010E-08
           2          12   142.384995       4.50660025E-08
           2          12   151.266006       4.76679993E-08
           2          12   160.496002       5.02680031E-08
           2          12   170.078003       5.29280015E-08
           2          12   180.018005       5.61160007E-08
           2          12   190.320007       5.92400013E-08
           2          12   200.988998       6.25019965E-08
           2          12   212.028000       6.61589965E-08
           2          12   223.440994       6.97460010E-08
           2          12   235.233994       7.32450047E-08
           2          12   247.408005       7.65639996E-08
           2          12   259.968994       7.98229962E-08
           2          12   272.919006       8.29530009E-08
           2          12   286.261993       8.53799946E-08
           2          12   300.000000       8.77329995E-08
           2          12   314.136993       9.00070063E-08
           2          12   328.674988       9.18999987E-08
           2          12   343.618011       9.35670030E-08
           2          12   358.966003       9.51640047E-08
           2          12   374.723999       9.64499947E-08
           2          12   390.893005       9.75759988E-08
           2          12   407.473999       9.85840032E-08
           2          12   424.470001       9.94180027E-08
           2          12   441.881989       1.00203003E-07
           2          12   459.712006       1.00888002E-07
           2          12   477.960999       1.01537999E-07
           2          12   496.630005       1.02120005E-07
           2          12   515.719971       1.02700000E-07
           2          12   535.231995       1.03322002E-07
           2          12   555.166992       1.03976994E-07
           2          12   575.525024       1.04670995E-07
           2          12   596.306030       1.05408994E-07
           2          12   617.510986       1.06287004E-07
           2          12   639.140015       1.07203000E-07
           2          12   661.192017       1.08242993E-07
           2          12   683.666992       1.09351994E-07
           2          12   706.565002       1.10492998E-07
           2          12   729.885986       1.11740000E-07
           2          12   753.627991       1.13136998E-07
           2          12   777.789978       1.14706999E-07
           2          12   802.370972       1.16290998E-07
           2          12   827.370972       1.18210998E-07
           2          12   852.788025       1.20837001E-07
           2          12   878.619995       1.23804995E-07
           2          12   904.866028       1.25556994E-07
           2          12   931.523987       1.27776005E-07
           2          12   958.591003       1.29953989E-07
           2          12   986.067017       1.32042999E-07
           2          12   1013.94800       1.34019999E-07
           2          12   1042.23206       1.35983996E-07
           2          12   1070.91699       1.37935999E-07
           2          12   1100.00000       1.40029002E-07
