 Lat   Pressure    CH4_Climatology
   37.0000000       26.1830006       1307.45654    
   37.0000000       29.1210003       1353.50732    
   37.0000000       32.2739983       1396.85181    
   37.0000000       35.6510010       1437.40698    
   37.0000000       39.2570000       1475.10156    
   37.0000000       43.0999985       1509.95886    
   37.0000000       47.1879997       1542.04883    
   37.0000000       51.5279999       1571.45813    
   37.0000000       56.1259995       1598.30469    
   37.0000000       60.9889984       1622.73083    
   37.0000000       66.1250000       1644.89905    
   37.0000000       71.5400009       1664.95984    
   37.0000000       77.2399979       1683.08044    
   37.0000000       83.2310028       1699.41675    
   37.0000000       89.5199966       1714.13074    
   37.0000000       96.1139984       1727.37598    
   37.0000000       103.019997       1739.30444    
   37.0000000       110.239998       1750.03943    
   37.0000000       117.779999       1759.72620    
   37.0000000       125.650002       1768.49268    
   37.0000000       133.850006       1776.45740    
   37.0000000       142.380005       1783.73901    
   37.0000000       151.270004       1790.46362    
   37.0000000       160.500000       1796.70850    
   37.0000000       170.080002       1802.55774    
   37.0000000       180.020004       1808.07190    
   37.0000000       190.320007       1813.26758    
   37.0000000       200.990005       1818.11975    
   37.0000000       212.029999       1822.56311    
   37.0000000       223.440002       1826.49756    
   37.0000000       235.229996       1829.83948    
   37.0000000       247.410004       1832.55286    
   37.0000000       259.970001       1834.66187    
   37.0000000       272.920013       1836.29675    
   37.0000000       286.260010       1837.59607    
   37.0000000       300.000000       1838.69788    
   37.0000000       314.140015       1839.68909    
   37.0000000       328.670013       1840.60876    
   37.0000000       343.619995       1841.48083    
   37.0000000       358.970001       1842.31702    
   37.0000000       374.720001       1843.12793    
   37.0000000       390.890015       1843.91821    
   37.0000000       407.470001       1844.69739    
   37.0000000       424.470001       1845.47607    
   37.0000000       441.880005       1846.25769    
   37.0000000       459.709991       1847.05286    
   37.0000000       477.959991       1847.86682    
   37.0000000       496.630005       1848.70850    
   37.0000000       515.719971       1849.57703    
   37.0000000       535.229980       1850.48560    
   37.0000000       555.169983       1851.43347    
   37.0000000       575.530029       1852.43140    
   37.0000000       596.309998       1853.47571    
   37.0000000       617.510010       1854.57996    
   37.0000000       639.140015       1855.74316    
   37.0000000       661.190002       1856.96924    
   37.0000000       683.669983       1858.26416    
   37.0000000       706.570007       1859.62659    
   37.0000000       729.890015       1861.06543    
   37.0000000       753.630005       1862.58179    
   37.0000000       777.789978       1864.17847    
   37.0000000       802.369995       1865.85303    
   37.0000000       827.369995       1867.61377    
   37.0000000       852.789978       1869.46252    
   37.0000000       878.619995       1871.40063    
   37.0000000       904.869995       1873.42651    
   37.0000000       931.520020       1875.54395    
   37.0000000       958.590027       1877.76233    
   37.0000000       986.070007       1880.07117    
   37.0000000       1013.90002       1882.46899    
   37.0000000       1042.19995       1884.97327    
   37.0000000       1070.90002       1887.57886    
   37.0000000       1100.00000       1890.28284    
   38.0000000       1.60000008E-02   489.470398    
   38.0000000       3.79999988E-02   490.864929    
   38.0000000       7.69999996E-02   490.996155    
   38.0000000      0.136999995       489.699951    
   38.0000000      0.224000007       487.356140    
   38.0000000      0.344999999       484.822693    
   38.0000000      0.505999982       483.360840    
   38.0000000      0.713999987       484.343140    
   38.0000000      0.975000024       488.991211    
   38.0000000       1.29700005       498.250916    
   38.0000000       1.68700004       512.709717    
   38.0000000       2.15300012       532.674438    
   38.0000000       2.70099998       558.104553    
   38.0000000       3.33999991       588.907898    
   38.0000000       4.07700014       624.758057    
   38.0000000       4.92000008       665.275574    
   38.0000000       5.87799978       710.032043    
   38.0000000       6.95699978       758.377686    
   38.0000000       8.16499996       809.703186    
   38.0000000       9.51200008       863.420532    
   38.0000000       11.0039997       918.748108    
   38.0000000       12.6490002       974.985779    
   38.0000000       14.4560003       1031.47754    
   38.0000000       16.4319992       1087.54590    
   38.0000000       18.5849991       1142.61133    
   38.0000000       20.9220009       1196.14612    
   38.0000000       23.4529991       1247.76953    
   38.0000000       26.1830006       1297.08398    
   38.0000000       29.1210003       1343.86194    
   38.0000000       32.2739983       1387.91382    
   38.0000000       35.6510010       1429.15259    
   38.0000000       39.2570000       1467.50305    
   38.0000000       43.0999985       1502.98645    
   38.0000000       47.1879997       1535.66357    
   38.0000000       51.5279999       1565.63013    
   38.0000000       56.1259995       1592.99329    
   38.0000000       60.9889984       1617.90063    
   38.0000000       66.1250000       1640.51428    
   38.0000000       71.5400009       1660.98352    
   38.0000000       77.2399979       1679.48096    
   38.0000000       83.2310028       1696.16479    
   38.0000000       89.5199966       1711.19836    
   38.0000000       96.1139984       1724.73572    
   38.0000000       103.019997       1736.92493    
   38.0000000       110.239998       1747.90857    
   38.0000000       117.779999       1757.81958    
   38.0000000       125.650002       1766.79663    
   38.0000000       133.850006       1774.95544    
   38.0000000       142.380005       1782.42285    
   38.0000000       151.270004       1789.32251    
   38.0000000       160.500000       1795.73828    
   38.0000000       170.080002       1801.75696    
   38.0000000       180.020004       1807.43201    
   38.0000000       190.320007       1812.79053    
   38.0000000       200.990005       1817.79907    
   38.0000000       212.029999       1822.39294    
   38.0000000       223.440002       1826.46411    
   38.0000000       235.229996       1829.92383    
   38.0000000       247.410004       1832.73425    
   38.0000000       259.970001       1834.92554    
   38.0000000       272.920013       1836.62354    
   38.0000000       286.260010       1837.97754    
   38.0000000       300.000000       1839.13037    
   38.0000000       314.140015       1840.16895    
   38.0000000       328.670013       1841.13538    
   38.0000000       343.619995       1842.05432    
   38.0000000       358.970001       1842.93640    
   38.0000000       374.720001       1843.78906    
   38.0000000       390.890015       1844.62354    
   38.0000000       407.470001       1845.44617    
   38.0000000       424.470001       1846.26917    
   38.0000000       441.880005       1847.09595    
   38.0000000       459.709991       1847.93018    
   38.0000000       477.959991       1848.78601    
   38.0000000       496.630005       1849.66956    
   38.0000000       515.719971       1850.57910    
   38.0000000       535.229980       1851.52710    
   38.0000000       555.169983       1852.51709    
   38.0000000       575.530029       1853.55444    
   38.0000000       596.309998       1854.64099    
   38.0000000       617.510010       1855.77954    
   38.0000000       639.140015       1856.98157    
   38.0000000       661.190002       1858.24731    
   38.0000000       683.669983       1859.58313    
   38.0000000       706.570007       1860.98206    
   38.0000000       729.890015       1862.45923    
   38.0000000       753.630005       1864.01318    
   38.0000000       777.789978       1865.64307    
   38.0000000       802.369995       1867.35547    
   38.0000000       827.369995       1869.15503    
   38.0000000       852.789978       1871.03748    
   38.0000000       878.619995       1873.01379    
   38.0000000       904.869995       1875.07532    
   38.0000000       931.520020       1877.22778    
   38.0000000       958.590027       1879.48047    
   38.0000000       986.070007       1881.82458    
   38.0000000       1013.90002       1884.25879    
   38.0000000       1042.19995       1886.79871    
   38.0000000       1070.90002       1889.43665    
   38.0000000       1100.00000       1892.17480    
   39.0000000       1.60000008E-02   470.392395    
   39.0000000       3.79999988E-02   471.795776    
   39.0000000       7.69999996E-02   471.946045    
   39.0000000      0.136999995       470.682190    
   39.0000000      0.224000007       468.385925    
   39.0000000      0.344999999       465.914429    
   39.0000000      0.505999982       464.529663    
   39.0000000      0.713999987       465.604004    
   39.0000000      0.975000024       470.359619    
   39.0000000       1.29700005       479.743286    
   39.0000000       1.68700004       494.345093    
   39.0000000       2.15300012       514.476807    
   39.0000000       2.70099998       540.102600    
   39.0000000       3.33999991       571.133484    
   39.0000000       4.07700014       607.251526    
   39.0000000       4.92000008       648.079468    
   39.0000000       5.87799978       693.195007    
   39.0000000       6.95699978       741.948181    
   39.0000000       8.16499996       793.732300    
   39.0000000       9.51200008       847.957886    
   39.0000000       11.0039997       903.840515    
   39.0000000       12.6490002       960.675171    
   39.0000000       14.4560003       1017.80103    
   39.0000000       16.4319992       1074.53442    
   39.0000000       18.5849991       1130.28528    
   39.0000000       20.9220009       1184.51880    
   39.0000000       23.4529991       1236.84827    
   39.0000000       26.1830006       1286.86914    
   39.0000000       29.1210003       1334.34155    
   39.0000000       32.2739983       1379.07617    
   39.0000000       35.6510010       1420.97632    
   39.0000000       39.2570000       1459.96240    
   39.0000000       43.0999985       1496.05273    
   39.0000000       47.1879997       1529.30652    
   39.0000000       51.5279999       1559.81482    
   39.0000000       56.1259995       1587.68530    
   39.0000000       60.9889984       1613.06714    
   39.0000000       66.1250000       1636.11792    
   39.0000000       71.5400009       1656.99353    
   39.0000000       77.2399979       1675.86743    
   39.0000000       83.2310028       1692.89148    
   39.0000000       89.5199966       1708.23950    
   39.0000000       96.1139984       1722.06445    
   39.0000000       103.019997       1734.52197    
   39.0000000       110.239998       1745.74719    
   39.0000000       117.779999       1755.88538    
   39.0000000       125.650002       1765.07056    
   39.0000000       133.850006       1773.42615    
   39.0000000       142.380005       1781.07727    
   39.0000000       151.270004       1788.15295    
   39.0000000       160.500000       1794.74060    
   39.0000000       170.080002       1800.92468    
   39.0000000       180.020004       1806.76648    
   39.0000000       190.320007       1812.28552    
   39.0000000       200.990005       1817.45215    
   39.0000000       212.029999       1822.19409    
   39.0000000       223.440002       1826.40125    
   39.0000000       235.229996       1829.98035    
   39.0000000       247.410004       1832.88867    
   39.0000000       259.970001       1835.16113    
   39.0000000       272.920013       1836.92419    
   39.0000000       286.260010       1838.33386    
   39.0000000       300.000000       1839.53564    
   39.0000000       314.140015       1840.62244    
   39.0000000       328.670013       1841.63416    
   39.0000000       343.619995       1842.60071    
   39.0000000       358.970001       1843.52698    
   39.0000000       374.720001       1844.42212    
   39.0000000       390.890015       1845.30359    
   39.0000000       407.470001       1846.16870    
   39.0000000       424.470001       1847.03345    
   39.0000000       441.880005       1847.90466    
   39.0000000       459.709991       1848.78601    
   39.0000000       477.959991       1849.68103    
   39.0000000       496.630005       1850.60474    
   39.0000000       515.719971       1851.55359    
   39.0000000       535.229980       1852.54443    
   39.0000000       555.169983       1853.57471    
   39.0000000       575.530029       1854.64978    
   39.0000000       596.309998       1855.77600    
   39.0000000       617.510010       1856.95508    
   39.0000000       639.140015       1858.19507    
   39.0000000       661.190002       1859.49988    
   39.0000000       683.669983       1860.87024    
   39.0000000       706.570007       1862.31274    
   39.0000000       729.890015       1863.82471    
   39.0000000       753.630005       1865.41357    
   39.0000000       777.789978       1867.08215    
   39.0000000       802.369995       1868.83240    
   39.0000000       827.369995       1870.66992    
   39.0000000       852.789978       1872.58777    
   39.0000000       878.619995       1874.59705    
   39.0000000       904.869995       1876.69617    
   39.0000000       931.520020       1878.88550    
   39.0000000       958.590027       1881.16968    
   39.0000000       986.070007       1883.55273    
   39.0000000       1013.90002       1886.02246    
   39.0000000       1042.19995       1888.59717    
   39.0000000       1070.90002       1891.26917    
   39.0000000       1100.00000       1894.04077    
   40.0000000       1.60000008E-02   452.247986    
   40.0000000       3.79999988E-02   453.658203    
   40.0000000       7.69999996E-02   453.827087    
   40.0000000      0.136999995       452.591492    
   40.0000000      0.224000007       450.337219    
   40.0000000      0.344999999       447.920776    
   40.0000000      0.505999982       446.606750    
   40.0000000      0.713999987       447.763855    
   40.0000000      0.975000024       452.613098    
   40.0000000       1.29700005       462.103394    
   40.0000000       1.68700004       476.831421    
   40.0000000       2.15300012       497.105713    
   40.0000000       2.70099998       522.899902    
   40.0000000       3.33999991       554.128113    
   40.0000000       4.07700014       590.479126    
   40.0000000       4.92000008       631.578918    
   40.0000000       5.87799978       677.010071    
   40.0000000       6.95699978       726.126587    
   40.0000000       8.16499996       778.322632    
   40.0000000       9.51200008       833.007629    
   40.0000000       11.0039997       889.396118    
   40.0000000       12.6490002       946.779053    
   40.0000000       14.4560003       1004.49127    
   40.0000000       16.4319992       1061.84119    
   40.0000000       18.5849991       1118.23413    
   40.0000000       20.9220009       1173.12610    
   40.0000000       23.4529991       1226.12439    
   40.0000000       26.1830006       1276.81421    
   40.0000000       29.1210003       1324.95337    
   40.0000000       32.2739983       1370.34070    
   40.0000000       35.6510010       1412.87793    
   40.0000000       39.2570000       1452.47937    
   40.0000000       43.0999985       1489.15955    
   40.0000000       47.1879997       1522.97571    
   40.0000000       51.5279999       1554.01343    
   40.0000000       56.1259995       1582.38293    
   40.0000000       60.9889984       1608.23022    
   40.0000000       66.1250000       1631.71350    
   40.0000000       71.5400009       1652.99048    
   40.0000000       77.2399979       1672.22998    
   40.0000000       83.2310028       1689.59802    
   40.0000000       89.5199966       1705.25842    
   40.0000000       96.1139984       1719.37036    
   40.0000000       103.019997       1732.09412    
   40.0000000       110.239998       1743.56201    
   40.0000000       117.779999       1753.92334    
   40.0000000       125.650002       1763.31860    
   40.0000000       133.850006       1771.86963    
   40.0000000       142.380005       1779.70654    
   40.0000000       151.270004       1786.95923    
   40.0000000       160.500000       1793.71716    
   40.0000000       170.080002       1800.06873    
   40.0000000       180.020004       1806.07507    
   40.0000000       190.320007       1811.75635    
   40.0000000       200.990005       1817.07874    
   40.0000000       212.029999       1821.96887    
   40.0000000       223.440002       1826.31372    
   40.0000000       235.229996       1830.01172    
   40.0000000       247.410004       1833.02136    
   40.0000000       259.970001       1835.37256    
   40.0000000       272.920013       1837.19958    
   40.0000000       286.260010       1838.66565    
   40.0000000       300.000000       1839.91748    
   40.0000000       314.140015       1841.04980    
   40.0000000       328.670013       1842.11108    
   40.0000000       343.619995       1843.11829    
   40.0000000       358.970001       1844.09143    
   40.0000000       374.720001       1845.03442    
   40.0000000       390.890015       1845.95923    
   40.0000000       407.470001       1846.86780    
   40.0000000       424.470001       1847.77698    
   40.0000000       441.880005       1848.68726    
   40.0000000       459.709991       1849.61047    
   40.0000000       477.959991       1850.55090    
   40.0000000       496.630005       1851.51648    
   40.0000000       515.719971       1852.51001    
   40.0000000       535.229980       1853.53589    
   40.0000000       555.169983       1854.60645    
   40.0000000       575.530029       1855.72205    
   40.0000000       596.309998       1856.88770    
   40.0000000       617.510010       1858.10559    
   40.0000000       639.140015       1859.38721    
   40.0000000       661.190002       1860.73010    
   40.0000000       683.669983       1862.13782    
   40.0000000       706.570007       1863.61414    
   40.0000000       729.890015       1865.16638    
   40.0000000       753.630005       1866.79370    
   40.0000000       777.789978       1868.50000    
   40.0000000       802.369995       1870.28467    
   40.0000000       827.369995       1872.15833    
   40.0000000       852.789978       1874.11267    
   40.0000000       878.619995       1876.15930    
   40.0000000       904.869995       1878.29419    
   40.0000000       931.520020       1880.51855    
   40.0000000       958.590027       1882.84058    
   40.0000000       986.070007       1885.25366    
   40.0000000       1013.90002       1887.75806    
   40.0000000       1042.19995       1890.36938    
   40.0000000       1070.90002       1893.07458    
   40.0000000       1100.00000       1895.88318    
   41.0000000       1.60000008E-02   435.058105    
   41.0000000       3.79999988E-02   436.475952    
   41.0000000       7.69999996E-02   436.659546    
   41.0000000      0.136999995       435.451111    
   41.0000000      0.224000007       433.235413    
   41.0000000      0.344999999       430.870300    
   41.0000000      0.505999982       429.616333    
   41.0000000      0.713999987       430.844116    
   41.0000000      0.975000024       435.774292    
   41.0000000       1.29700005       445.356079    
   41.0000000       1.68700004       460.187317    
   41.0000000       2.15300012       480.580627    
   41.0000000       2.70099998       506.515259    
   41.0000000       3.33999991       537.909607    
   41.0000000       4.07700014       574.454529    
   41.0000000       4.92000008       615.787659    
   41.0000000       5.87799978       661.490356    
   41.0000000       6.95699978       710.923035    
   41.0000000       8.16499996       763.482300    
   41.0000000       9.51200008       818.577026    
   41.0000000       11.0039997       875.420349    
   41.0000000       12.6490002       933.300720    
   41.0000000       14.4560003       991.548828    
   41.0000000       16.4319992       1049.46875    
   41.0000000       18.5849991       1106.45654    
   41.0000000       20.9220009       1161.96545    
   41.0000000       23.4529991       1215.59241    
   41.0000000       26.1830006       1266.91602    
   41.0000000       29.1210003       1315.68884    
   41.0000000       32.2739983       1361.70117    
   41.0000000       35.6510010       1404.85144    
   41.0000000       39.2570000       1445.04822    
   41.0000000       43.0999985       1482.30054    
   41.0000000       47.1879997       1516.66235    
   41.0000000       51.5279999       1548.21777    
   41.0000000       56.1259995       1577.07642    
   41.0000000       60.9889984       1603.37793    
   41.0000000       66.1250000       1627.28821    
   41.0000000       71.5400009       1648.96118    
   41.0000000       77.2399979       1668.56946    
   41.0000000       83.2310028       1686.27307    
   41.0000000       89.5199966       1702.24658    
   41.0000000       96.1139984       1716.64600    
   41.0000000       103.019997       1729.63184    
   41.0000000       110.239998       1741.34460    
   41.0000000       117.779999       1751.92920    
   41.0000000       125.650002       1761.53357    
   41.0000000       133.850006       1770.28052    
   41.0000000       142.380005       1778.30164    
   41.0000000       151.270004       1785.73096    
   41.0000000       160.500000       1792.66064    
   41.0000000       170.080002       1799.18152    
   41.0000000       180.020004       1805.35400    
   41.0000000       190.320007       1811.19714    
   41.0000000       200.990005       1816.67651    
   41.0000000       212.029999       1821.71704    
   41.0000000       223.440002       1826.19556    
   41.0000000       235.229996       1830.01660    
   41.0000000       247.410004       1833.12415    
   41.0000000       259.970001       1835.55591    
   41.0000000       272.920013       1837.44873    
   41.0000000       286.260010       1838.96851    
   41.0000000       300.000000       1840.27026    
   41.0000000       314.140015       1841.45093    
   41.0000000       328.670013       1842.55640    
   41.0000000       343.619995       1843.61230    
   41.0000000       358.970001       1844.62878    
   41.0000000       374.720001       1845.61780    
   41.0000000       390.890015       1846.58337    
   41.0000000       407.470001       1847.53992    
   41.0000000       424.470001       1848.49072    
   41.0000000       441.880005       1849.44470    
   41.0000000       459.709991       1850.40967    
   41.0000000       477.959991       1851.39111    
   41.0000000       496.630005       1852.39514    
   41.0000000       515.719971       1853.43152    
   41.0000000       535.229980       1854.49951    
   41.0000000       555.169983       1855.61047    
   41.0000000       575.530029       1856.76550    
   41.0000000       596.309998       1857.96826    
   41.0000000       617.510010       1859.23035    
   41.0000000       639.140015       1860.54822    
   41.0000000       661.190002       1861.92822    
   41.0000000       683.669983       1863.37512    
   41.0000000       706.570007       1864.89062    
   41.0000000       729.890015       1866.47778    
   41.0000000       753.630005       1868.14282    
   41.0000000       777.789978       1869.88599    
   41.0000000       802.369995       1871.70935    
   41.0000000       827.369995       1873.61584    
   41.0000000       852.789978       1875.61096    
   41.0000000       878.619995       1877.69067    
   41.0000000       904.869995       1879.85962    
   41.0000000       931.520020       1882.12073    
   41.0000000       958.590027       1884.47620    
   41.0000000       986.070007       1886.92737    
   41.0000000       1013.90002       1889.46643    
   41.0000000       1042.19995       1892.10901    
   41.0000000       1070.90002       1894.85278    
   41.0000000       1100.00000       1897.69482    
   42.0000000       1.60000008E-02   418.840820    
   42.0000000       3.79999988E-02   420.261963    
   42.0000000       7.69999996E-02   420.459473    
   42.0000000      0.136999995       419.275391    
   42.0000000      0.224000007       417.092163    
   42.0000000      0.344999999       414.771851    
   42.0000000      0.505999982       413.570374    
   42.0000000      0.713999987       414.857849    
   42.0000000      0.975000024       419.854797    
   42.0000000       1.29700005       429.511108    
   42.0000000       1.68700004       444.423401    
   42.0000000       2.15300012       464.912170    
   42.0000000       2.70099998       490.957275    
   42.0000000       3.33999991       522.482849    
   42.0000000       4.07700014       559.187683    
   42.0000000       4.92000008       600.710449    
   42.0000000       5.87799978       646.641541    
   42.0000000       6.95699978       696.343628    
   42.0000000       8.16499996       749.214050    
   42.0000000       9.51200008       804.666809    
   42.0000000       11.0039997       861.911865    
   42.0000000       12.6490002       920.239502    
   42.0000000       14.4560003       978.972778    
   42.0000000       16.4319992       1037.41211    
   42.0000000       18.5849991       1094.94971    
   42.0000000       20.9220009       1151.03137    
   42.0000000       23.4529991       1205.24609    
   42.0000000       26.1830006       1257.16772    
   42.0000000       29.1210003       1306.54114    
   42.0000000       32.2739983       1353.15210    
   42.0000000       35.6510010       1396.89001    
   42.0000000       39.2570000       1437.65979    
   42.0000000       43.0999985       1475.46631    
   42.0000000       47.1879997       1510.35950    
   42.0000000       51.5279999       1542.42334    
   42.0000000       56.1259995       1571.75745    
   42.0000000       60.9889984       1598.51184    
   42.0000000       66.1250000       1622.84338    
   42.0000000       71.5400009       1644.90967    
   42.0000000       77.2399979       1664.87964    
   42.0000000       83.2310028       1682.92017    
   42.0000000       89.5199966       1699.20398    
   42.0000000       96.1139984       1713.89099    
   42.0000000       103.019997       1727.13904    
   42.0000000       110.239998       1739.09326    
   42.0000000       117.779999       1749.90479    
   42.0000000       125.650002       1759.71790    
   42.0000000       133.850006       1768.66064    
   42.0000000       142.380005       1776.86768    
   42.0000000       151.270004       1784.47705    
   42.0000000       160.500000       1791.57996    
   42.0000000       170.080002       1798.26794    
   42.0000000       180.020004       1804.60522    
   42.0000000       190.320007       1810.61377    
   42.0000000       200.990005       1816.25354    
   42.0000000       212.029999       1821.44128    
   42.0000000       223.440002       1826.05908    
   42.0000000       235.229996       1829.99390    
   42.0000000       247.410004       1833.20154    
   42.0000000       259.970001       1835.71375    
   42.0000000       272.920013       1837.67334    
   42.0000000       286.260010       1839.24695    
   42.0000000       300.000000       1840.59863    
   42.0000000       314.140015       1841.82666    
   42.0000000       328.670013       1842.97827    
   42.0000000       343.619995       1844.07922    
   42.0000000       358.970001       1845.14172    
   42.0000000       374.720001       1846.17578    
   42.0000000       390.890015       1847.18762    
   42.0000000       407.470001       1848.18494    
   42.0000000       424.470001       1849.17932    
   42.0000000       441.880005       1850.17590    
   42.0000000       459.709991       1851.18372    
   42.0000000       477.959991       1852.20703    
   42.0000000       496.630005       1853.25745    
   42.0000000       515.719971       1854.32971    
   42.0000000       535.229980       1855.43970    
   42.0000000       555.169983       1856.58850    
   42.0000000       575.530029       1857.78491    
   42.0000000       596.309998       1859.02991    
   42.0000000       617.510010       1860.32642    
   42.0000000       639.140015       1861.68506    
   42.0000000       661.190002       1863.10229    
   42.0000000       683.669983       1864.58655    
   42.0000000       706.570007       1866.13867    
   42.0000000       729.890015       1867.76697    
   42.0000000       753.630005       1869.46875    
   42.0000000       777.789978       1871.24622    
   42.0000000       802.369995       1873.10669    
   42.0000000       827.369995       1875.05127    
   42.0000000       852.789978       1877.07922    
   42.0000000       878.619995       1879.19727    
   42.0000000       904.869995       1881.40283    
   42.0000000       931.520020       1883.69824    
   42.0000000       958.590027       1886.09167    
   42.0000000       986.070007       1888.57556    
   42.0000000       1013.90002       1891.14832    
   42.0000000       1042.19995       1893.82947    
   42.0000000       1070.90002       1896.60474    
   42.0000000       1100.00000       1899.48193    
   43.0000000       1.60000008E-02   403.598633    
   43.0000000       3.79999988E-02   405.023193    
   43.0000000       7.69999996E-02   405.232788    
   43.0000000      0.136999995       404.068359    
   43.0000000      0.224000007       401.915283    
   43.0000000      0.344999999       399.630371    
   43.0000000      0.505999982       398.473511    
   43.0000000      0.713999987       399.810425    
   43.0000000      0.975000024       404.859253    
   43.0000000       1.29700005       414.571655    
   43.0000000       1.68700004       429.544800    
   43.0000000       2.15300012       450.101929    
   43.0000000       2.70099998       476.227112    
   43.0000000       3.33999991       507.851013    
   43.0000000       4.07700014       544.675964    
   43.0000000       4.92000008       586.348267    
   43.0000000       5.87799978       632.460938    
   43.0000000       6.95699978       682.382690    
   43.0000000       8.16499996       735.515015    
   43.0000000       9.51200008       791.272888    
   43.0000000       11.0039997       848.868713    
   43.0000000       12.6490002       907.586975    
   43.0000000       14.4560003       966.754150    
   43.0000000       16.4319992       1025.66296    
   43.0000000       18.5849991       1083.70337    
   43.0000000       20.9220009       1140.31165    
   43.0000000       23.4529991       1195.07581    
   43.0000000       26.1830006       1247.56030    
   43.0000000       29.1210003       1297.50061    
   43.0000000       32.2739983       1344.67969    
   43.0000000       35.6510010       1388.98206    
   43.0000000       39.2570000       1430.30396    
   43.0000000       43.0999985       1468.64844    
   43.0000000       47.1879997       1504.05933    
   43.0000000       51.5279999       1536.61560    
   43.0000000       56.1259995       1566.42188    
   43.0000000       60.9889984       1593.61914    
   43.0000000       66.1250000       1618.36633    
   43.0000000       71.5400009       1640.82092    
   43.0000000       77.2399979       1661.15112    
   43.0000000       83.2310028       1679.52917    
   43.0000000       89.5199966       1696.12170    
   43.0000000       96.1139984       1711.09204    
   43.0000000       103.019997       1724.60486    
   43.0000000       110.239998       1736.80408    
   43.0000000       117.779999       1747.84009    
   43.0000000       125.650002       1757.86389    
   43.0000000       133.850006       1767.00684    
   43.0000000       142.380005       1775.39844    
   43.0000000       151.270004       1783.18726    
   43.0000000       160.500000       1790.46045    
   43.0000000       170.080002       1797.32080    
   43.0000000       180.020004       1803.82703    
   43.0000000       190.320007       1809.99768    
   43.0000000       200.990005       1815.79529    
   43.0000000       212.029999       1821.13562    
   43.0000000       223.440002       1825.88818    
   43.0000000       235.229996       1829.94714    
   43.0000000       247.410004       1833.25500    
   43.0000000       259.970001       1835.84778    
   43.0000000       272.920013       1837.86975    
   43.0000000       286.260010       1839.50256    
   43.0000000       300.000000       1840.90076    
   43.0000000       314.140015       1842.17700    
   43.0000000       328.670013       1843.37354    
   43.0000000       343.619995       1844.51978    
   43.0000000       358.970001       1845.62915    
   43.0000000       374.720001       1846.70581    
   43.0000000       390.890015       1847.76111    
   43.0000000       407.470001       1848.80371    
   43.0000000       424.470001       1849.83984    
   43.0000000       441.880005       1850.88013    
   43.0000000       459.709991       1851.92798    
   43.0000000       477.959991       1852.99500    
   43.0000000       496.630005       1854.08301    
   43.0000000       515.719971       1855.19910    
   43.0000000       535.229980       1856.34863    
   43.0000000       555.169983       1857.54041    
   43.0000000       575.530029       1858.77380    
   43.0000000       596.309998       1860.05493    
   43.0000000       617.510010       1861.39563    
   43.0000000       639.140015       1862.78784    
   43.0000000       661.190002       1864.24878    
   43.0000000       683.669983       1865.76941    
   43.0000000       706.570007       1867.36084    
   43.0000000       729.890015       1869.02307    
   43.0000000       753.630005       1870.76086    
   43.0000000       777.789978       1872.57886    
   43.0000000       802.369995       1874.47546    
   43.0000000       827.369995       1876.45642    
   43.0000000       852.789978       1878.52258    
   43.0000000       878.619995       1880.67273    
   43.0000000       904.869995       1882.91418    
   43.0000000       931.520020       1885.24561    
   43.0000000       958.590027       1887.67163    
   43.0000000       986.070007       1890.19092    
   43.0000000       1013.90002       1892.79932    
   43.0000000       1042.19995       1895.51257    
   43.0000000       1070.90002       1898.32471    
   43.0000000       1100.00000       1901.23535    
   44.0000000       1.60000008E-02   389.323730    
   44.0000000       3.79999988E-02   390.752930    
   44.0000000       7.69999996E-02   390.969971    
   44.0000000      0.136999995       389.822144    
   44.0000000      0.224000007       387.692871    
   44.0000000      0.344999999       385.439941    
   44.0000000      0.505999982       384.317871    
   44.0000000      0.713999987       385.691406    
   44.0000000      0.975000024       390.776978    
   44.0000000       1.29700005       400.526062    
   44.0000000       1.68700004       415.537842    
   44.0000000       2.15300012       436.139465    
   44.0000000       2.70099998       462.314636    
   44.0000000       3.33999991       494.001404    
   44.0000000       4.07700014       530.907654    
   44.0000000       4.92000008       572.685730    
   44.0000000       5.87799978       618.934509    
   44.0000000       6.95699978       669.027039    
   44.0000000       8.16499996       722.369324    
   44.0000000       9.51200008       778.379822    
   44.0000000       11.0039997       836.271057    
   44.0000000       12.6490002       895.328247    
   44.0000000       14.4560003       954.875183    
   44.0000000       16.4319992       1014.20599    
   44.0000000       18.5849991       1072.70032    
   44.0000000       20.9220009       1129.79285    
   44.0000000       23.4529991       1185.06348    
   44.0000000       26.1830006       1238.07227    
   44.0000000       29.1210003       1288.54980    
   44.0000000       32.2739983       1336.27002    
   44.0000000       35.6510010       1381.11121    
   44.0000000       39.2570000       1422.96521    
   44.0000000       43.0999985       1461.82996    
   44.0000000       47.1879997       1497.74780    
   44.0000000       51.5279999       1530.78821    
   44.0000000       56.1259995       1561.05811    
   44.0000000       60.9889984       1588.68970    
   44.0000000       66.1250000       1613.85034    
   44.0000000       71.5400009       1636.68958    
   44.0000000       77.2399979       1657.38379    
   44.0000000       83.2310028       1676.09192    
   44.0000000       89.5199966       1692.99597    
   44.0000000       96.1139984       1708.25305    
   44.0000000       103.019997       1722.03027    
   44.0000000       110.239998       1734.47485    
   44.0000000       117.779999       1745.73767    
   44.0000000       125.650002       1755.97571    
   44.0000000       133.850006       1765.31274    
   44.0000000       142.380005       1773.89514    
